UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
EY India,@EY_India,2020-11-27T14:16:45.000Z,"Register for the #EYCAFTA program and join an exclusive network of professionals. To know more, write to cafta@in.ey.com",,,2
Vijaya K Matt,@vijayakmatt,2020-11-27T13:53:58.000Z,"Congratulations 
@EY_India
 #CBIndiaAwards2020Quote Tweet
Community Business
@CB_Asia
 · Nov 27
2020 D&I In India Best Practice Awards

Congrats to our Disability Confidence Award Finalist –  EY  for Purple Champions

Join our Best Practice Conference on 7 Dec & our Award Ceremony on 8 Dec.
http://ow.ly/2L3650C4U4N

#CBIndiaAwards2020 #CBindia",,,
EY India,@EY_India,2020-11-27T13:23:21.000Z,"Global Capability Centers (GCCs) are increasingly becoming the #digital engine of companies with their efficiency, scalability and cost-effectiveness reveals EY’s GCC Pulse survey 2020. Read more http://spr.ly/6017HJJg9 #EYGCC",,,3
Paul,@TheShloka,2020-11-27T13:00:13.000Z,"What can DigitTCS do for your Business? Find out how this cloud-based integrated solution can help your business get ready for the new Tax Collected at Source(TCS) regime. 
@EY_India
 SAPIndia 
@SAPFinance
 https://economictimes.indiatimes.com/news/economy/policy/many-companies-not-fully-ready-for-new-tax-collected-at-source-regime-ey-sap-india-survey/articleshow/78391476.cms… https://bit.ly/2KCssZI",,,
Lakshmi Kaul लक्ष्मी कौल,@KaulLakshmi,2020-11-27T11:47:08.000Z,"India is attracting global investments and is today among top three investment destinations. Read the 
@FollowCII
 @EY_India
 report on FDI to India.Quote Tweet
Confederation of Indian Industry
@FollowCII
 · Nov 27
India is among the top three attractive investment destinations in terms of capacity expansion, digital transformation and research & development. Read the CII EY report on FDI to know more: https://bit.ly/3mcIyXZ",,6,14
EQ Magazine,@EQMagPro,2020-11-27T06:46:16.000Z,"Today's EQ Webinar on eSuryaCon North East India…Register Now! https://eqmagpro.com/eq-webinar-on-esuryacon-north.../…

Assam Electricity Regulatory Commission, 
@EY_India
@AmpInfi
@ModSolar
@Sunbirdpower
@ESLRINC
Solis Ortum Energy

#EQ #Webinar #eSuryaCon #NorthEast",,,
EY India,@EY_India,2020-11-27T05:41:00.000Z,"To build a reliable #cybersecurity function, an Indian life insurance solutions company determined that it had to implement the latest technologies such as AI/ML. Here's how we helped http://spr.ly/6014Hymj6 #TransformationRealized #ArtificialIntelligence #MachineLearning",,3,4
EY India,@EY_India,2020-11-26T13:44:34.000Z,"Get an overview of the Applicability of Limitation Act, 1963 and its basic principles vis-à-vis filing of an application for initiation of Corporate Insolvency and Resolution Process (CIRP) under the provisions of the #IBC. Read moreEY analysis on Interplay of Limitation Act and IBC
This Restructuring Insight provides an overview of the Applicability of Limitation Act, 1963 and its basic principles vis-à-vis filing of an application for initiation of CIRP under the provisions of...
ey.com",,3,8
Shiven Tandon,@shiventandon,2020-11-26T13:42:06.000Z,"Hey there!

Have you ever been intrigued by consulting and consultants? 

Wondered what they do? 

Why names like 
@McKinsey
, 
@BCG
, 
@BainAlerts
, 
@Accenture
, 
@EY_India
, 
@Deloitte
, 
@PwC
 & 
@KPMG
 are synonymous with corporate glamour?

Here's a 
to unpack the consulting industry.

1/",1,2,9
NASSCOM Insights,@NasscomR,2020-11-26T11:35:02.000Z,"Watch 
@reemaswani
, AI Research Lead,
@nasscom
 as she shares essential #insights on 

How can BFSI enterprises leverage the transformation potential of AI?

Report Download Link: https://community.nasscom.in/communities/emerging-tech/ai/indian-bfsi-unlocking-the-transformation-potential-of-ai.html…
@EY_India
 @harshilmathur
 @PrakashMallya
 @PratikBhakta_89
 @Omkar_Raii",1,8,119
NASSCOM Insights,@NasscomR,2020-11-26T11:35:02.000Z,"Watch 
@reemaswani
, AI Research Lead,
@nasscom
 as she shares essential #insights on 

How can BFSI enterprises leverage the transformation potential of AI?

Report Download Link: https://community.nasscom.in/communities/emerging-tech/ai/indian-bfsi-unlocking-the-transformation-potential-of-ai.html…
@EY_India
 @harshilmathur
 @PrakashMallya
 @PratikBhakta_89
 @Omkar_Raii1:18
2.7K views",1,8,119
COAI,@ConnectCOAI,2020-11-26T11:31:47.000Z,"Increased #data consumption & evolution of #technology provides new growth opportunities to #telecom infrastructure providers. 
@EYnews
 @EY_India
 @DoT_India
 @rsprasad
 @SanjayDhotreMP
 @TRAI
 @GoI_MeitY
 @NICMeity
 #mobiletowers #network #connectivity #mobile #DigitalTransformation",,,1
EY India,@EY_India,2020-11-26T07:22:47.000Z,"An Indian life insurance solutions company was looking to augment its internal #security to protect its #data, systems, and infrastructure from potential #Cybersecurity threats. Here's how we helped http://spr.ly/6015HylqR #TransformationRealized",,,2
TECHGIG,@techgigdotcom,2020-11-26T05:11:55.000Z,"Understand the interdependent relations in the ecosystem between people, processes and technology from our speaker Radha Tupil, Design Lead - Digital and Emerging Technologies, EY GDS in a #webinar session today at 3 PM IST.
Register @ https://bit.ly/35Ay1Qk

#TechGig 
@EY_India",,,
