UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
KPMG India,@KPMGIndia,2020-11-23T04:00:58.000Z,"62 percent of respondents say a #skills shortage is preventing their organisation from keeping up with the pace of change. More in 
@KPMG
's latest reportThe Future of HR in the New Reality
Findings from global HR executives in a KPMG survey conducted July 21 – August 7, 2020
home.kpmg",,2,2
KPMG India,@KPMGIndia,2020-11-22T13:31:02.000Z,"The #energy industry which was already undertaking a digital make-over is now enhancing digital innovations to not only resolve current problems but also upgrade capabilities & build future resilience - Manas Majumdar, 
@KPMGIndia
 http://ow.ly/qbR950ChKtX 

#ENRich2020 #KPMGENRichEnergising the digital agenda
Transformation in times of COVID-19
home.kpmg",,,3
KPMG India,@KPMGIndia,2020-11-22T12:01:09.000Z,"#FraudWeek | The #COVID19 outbreak created a colossal impact on the #consumermarkets sector. 
@KPMGIndia
's report explores the various wrongdoings that could potentially take place and how one can manage them https://social.kpmg/consumermarketsfrauds… | #InternationalFraudAwarenessWeek",1,,1
KPMG India,@KPMGIndia,2020-11-22T10:46:03.000Z,"54% of respondents ranked investing in new #learning and development platforms and #virtualworking technologies among top technology investment prioritiesThe Future of HR in the New Reality
Findings from global HR executives in a KPMG survey conducted July 21 – August 7, 2020
home.kpmg",,,1
KPMG India,@KPMGIndia,2020-11-22T09:15:59.000Z,"The #COVID19 crisis is asking hard questions of CEOs – testing their personal resilience and the resilience of their organisation. Learn more in this year's #CEOoutlookKPMG 2020 CEO Outlook
COVID-19 Special Edition
home.kpmg",,,
ETHRWorld,@ETHrWorld,2020-11-21T06:21:48.000Z,"95% CHROs feel HR played leading role in response to COVID19 crisis according to 
@KPMGIndia
 HR pulse survey. Do you agree?Yes
100%
Your Opinion (Comment)
0%
7 votes
·
Final results",,1,
ETHRWorld,@ETHrWorld,2020-11-21T05:25:27.000Z,"As many as 95 per cent of CHROs felt that #HR played a leading role in their organisation's response to the impacts of #COVID19. - 
@KPMGIndia
 HR pulse survey. 
@VishalliDongrie95% CHROs feel HR played leading role in response to COVID-19 crisis: KPMG - ETHRWorld
""The COVID-19 pandemic made people the number one priority for organisations around the world. As a result, HR emerged as a critical business partner ..
hr.economictimes.indiatimes.com",,3,
KPMG India,@KPMGIndia,2020-11-21T05:15:49.000Z,"#KPMGIC | Win INR4 lakh and the prestigious title of ‘Team India’ to participate in international finals with teams across the globe. Runner up team in India finals to get INR2 Lakh. Register your dream team before Fri, 27 Nov! Click https://social.kpmg/KIC2021",,,1
KPMG India,@KPMGIndia,2020-11-21T04:01:00.000Z,"How do the world's largest companies report on #climaterisk and #netzero transition? 
@KPMG
's latest report evaluates https://social.kpmg/netzeroreporting…

#ENRich2020 | #KPMGENRich",,2,4
KPMG India,@KPMGIndia,2020-11-20T14:29:07.000Z,"The current calendar year has witnessed M&A transactions of around USD2 billion, a 75% jump from transaction volumes estimated at USD1.2 billion in 2019: Manish Aggarwal (
@manishoctober
), 
@KPMGIndiaHistoric rise in renewable energy M&A deals this year despite COVID-19 - ET EnergyWorld
The current calendar year has witnessed M&A transactions of about $2 billion
energy.economictimes.indiatimes.com",,,2
KPMG India,@KPMGIndia,2020-11-19T15:15:21.000Z,"The Indian #music industry has recorded strong growth in recent years, with the proliferation of digital platforms and performance rights https://social.kpmg/media-entertainment-report2020… | #KPMGMediaOutlook",,,2
KPMG India,@KPMGIndia,2020-11-19T13:46:03.000Z,"Is your idea the next big thing? If you've got what it takes, you could win funding to make your idea come to life. Learn more about the KPMG Ideation Challenge and enroll your team today! Registrations close on 27 Nov https://social.kpmg/KIC2021 | #KPMGIC

#studentchallenge",,,3
CNBC-TV18,@CNBCTV18News,2020-11-19T13:04:41.000Z,"COMING UP @ 7 PM | Crystal Ball Gazing In The Future Of Fin Serv Sector 

Is fin serv more cash hungry? Which pockets of the sector sees maximum traction?

Catch 
@PoddarNisha
 talk to Amit Thawani of 
@Nomura
, Ramesh Iyer of M&M Fin Serv & Srinivas Balasubramaniam of 
@KPMGIndia",,,3
KPMG India,@KPMGIndia,2020-11-19T12:49:25.000Z,"#FraudWeek | Organisations are worried and asking pertinent questions:
 What are the #frauds and #scams related to #COVID19? 
 How do I protect my organisation from these scams?

https://youtu.be/J3x7pAQBVWU | #InternationalFraudAwarenessWeekForensic insights and perspectives
COVID-19 frauds and scams - detect, respond, and recover from the crisis. Find industry insights and sectoral perspectives that address these threats. Visit ...
youtube.com",,,1
KPMG India,@KPMGIndia,2020-11-19T11:39:37.000Z,"Is the convergence of megatrends in #cleanenergy, #mobility, and #technology set to create a completely transformed energy landscape? Register for #ENRich2020 https://social.kpmg/enrich2020

 Dec 2-3 | #KPMGENRichAnish De",,,2
KPMG India,@KPMGIndia,2020-11-18T04:01:10.000Z,"The #animation sector in India is likely to emerge stronger post #COVID19, with the growing demand for animated content from #OTT platforms and increased focus on original content developed by animation studios https://social.kpmg/media-entertainment-report2020… | #KPMGMediaOutlook",,1,
Altigreen Propulsion Labs,@AltigreenL,2020-11-18T03:30:00.000Z,"According to a recent KPMG report, by 2030, upto 35% of all 2-wheelers, and 75% of all 3-wheelers will be electric. 3-Wheelers in the B2B space are likely to lead the adoption curve

https://financialexpress.com/auto/electric-vehicles/35-two-wheelers-to-be-electric-in-india-by-2030-three-wheeler-electrification-to-be-75/2120604/…

#ElectricVehicles #Altigreen 
@financialexpres
 @KPMGIndia",,,
KPMG India,@KPMGIndia,2020-11-17T16:01:22.000Z,"#VC investment in #Asia rebounds driven by two USD1 billion mega-deals https://social.kpmg/hrksw | #Q3VCVenture Pulse Q3 2020
KPMG Private Enterprise quarterly global report on venture capital trends.
home.kpmg",,1,4
KPMG India,@KPMGIndia,2020-11-17T14:45:51.000Z,"Inclusion of dealers with turnover between INR100-500 cr, within the #einvoicing gamut, is another step towards formalisation of the economy: Harpreet Singh (
@cahsingh1
), 
@KPMGIndia
 http://ow.ly/q7mj50CmPCx | #GSTGST e-invoicing mandatory from January 1, 2021 if turnover exceeds Rs 100 cr - ET Retail
The changes will bring a large number of medium enterprises under the ambit of e-invoicing. It is expected that it will be made available to all taxpa..
retail.economictimes.indiatimes.com",,,4
KPMG India,@KPMGIndia,2020-11-17T13:35:39.000Z,"Will long-term financing be available amidst global volatility? Hear a panel of experts speak at #ENRich2020! For registrations and more details https://social.kpmg/enrich2020

Stay tuned for #KPMGENRich! Dec 2-3 | 
@anishde1969",,,
KPMG India,@KPMGIndia,2020-11-16T04:01:07.000Z,"Opinion | The #netzero targets are currently betting heavily on future technologies. Hence, the progress on these has to be backed with appropriate emphasis on R&D: 
@SJayaram_KPMG
, 
@KPMGIndia
 http://ow.ly/QGA850ChM7w

#ENRich2020 | #KPMGENRichPlanning net-zero targets: A journey of thousand miles starts with one small step
The net-zero targets are currently betting heavily on future technologies. Hence, the progress on these has to be backed with appropriate emphasis on R&D
financialexpress.com",,,1
KPMG India,@KPMGIndia,2020-11-15T13:00:53.000Z,"How are governments enabling and encouraging local testing of #AutonomousVehicles? What innovative uses are being found for #AVs around the world?2020 Autonomous Vehicles Readiness Index (AVRI)
Assessing the preparedness of 30 countries and jurisdictions in the race for autonomous vehicles.
home.kpmg",,,2
KPMG India,@KPMGIndia,2020-11-15T11:31:17.000Z,"What are the 8 key cyber considerations that can shape the way we approach #cybersecurity in the new reality? Find out in #KPMG's recent report: https://social.kpmg/8cxmu 

#KPMGCyber",,3,
KPMG India,@KPMGIndia,2020-11-15T09:30:38.000Z,"The path to the ""digital billion"" in India has been shortened by an estimated 12-24 months https://social.kpmg/media-entertainment-report2020… | #KPMGMediaOutlook",,,
KPMG India,@KPMGIndia,2020-11-15T08:10:38.000Z,"Experience delight drives #customerloyalty and advocacy, leading to higher long-term revenue growth https://social.kpmg/experiencecentricity…",,,3
KPMG India,@KPMGIndia,2020-11-13T09:15:55.000Z,"Over 62% of CEOs in India altered their own compensation, as part of the broader objective of cost optimisation and cost management to sail through the pandemic https://social.kpmg/IndiaCEOoutlook2020… | India #CEOoutlook0:08
90 views",,,1
KPMG India,@KPMGIndia,2020-11-13T08:01:20.000Z,"#KPMGMantra | #Digitalinnovation: embracing disruptive business models - read an expert perspective by Feroz Khan (
@feroztechie
), 
@KPMGIndiaDigital innovation
Embracing disruptive business models
home.kpmg",,,2
ETGovernment,@ET_Government,2020-11-13T06:44:20.000Z,"Net Zero: This may be the turning point …https://government.economictimes.indiatimes.com/news/technology/opinion-net-zero-this-may-be-the-turning-point/79186021… 
@anishde1969
 @KPMGIndia
 For similar guest articles, follow 
@ET_GovernmentNet Zero: This may be the turning point - ET Government
The world has seen advancement like never before in zero or low carbon resources like solar and wind at prices that are unconditionally competitive ag..
government.economictimes.indiatimes.com",,1,3
KPMG India,@KPMGIndia,2020-11-13T06:41:00.000Z,"Experience-centric business models have demonstrated superior performance & a sustainable competitive advantage. Presenting a framework for #metrics to be collected and analysed across five stages of the #customer journey https://social.kpmg/experiencecentricity…

#Digital #CX #CustomerExperience",,,1
KPMG India,@KPMGIndia,2020-11-13T05:15:58.000Z,"The #lockdown disrupted everyday life and reduced avenues of 'out of home' entertainment, nudging more people to explore content on #OTTvideo platforms and engage in #onlinegaming https://social.kpmg/media-entertainment-report2020… | #KPMGMediaOutlook",,,2
KPMG India,@KPMGIndia,2020-11-11T09:28:34.000Z,"Are you a #GCC leader who has participated in the 
@KPMGIndia
-
@nasscom
-
@DSCI_Connect
 survey? The findings will soon be released as '#SecureinIndia 2020 - GCC at the forefront of navigating global #digitalrisk’ report. In order to participate, pls email in-fmsecureinindia@kpmg.comSrinivas Potharaju",,2,3
KPMG India,@KPMGIndia,2020-11-11T08:02:23.000Z,"Blog | As organisations are changing the way they are operating, new families of roles have emerged, and it is critical now, more than ever, to understand which family would be the ‘best fit’. - 
@VishalliDongrie
, 
@KPMGIndiaIn ‘neo gig’ age, cos need to reset performance evaluation
Even before Covid-19, advancement in terms of improving the PMS was well under way.
home.kpmg",,,
KPMG India,@KPMGIndia,2020-11-11T06:40:39.000Z,"By April end - mid-May 2020, Boards and business leaders started thinking about their medium to long-term strategies, beyond the response to the pandemic. Read more https://social.kpmg/pnqlr",,,
KPMG India,@KPMGIndia,2020-11-11T05:15:37.000Z,#IFRS is rapidly becoming a benchmark for the #accounting world. A Diploma in IFRS from ACCA (U.K.) is widely recognised in India and around the globe. Are you a finance professional seeking expertise in #internationalaccounting practices? Learn more http://social.kpmg/dipIFRS,,,
ET RISE,@ET_RISE,2020-11-11T04:51:41.000Z,"Small businesses act as a feeder to large conglomerates and due to the operation of online tax credit matching, such large enterprises face hassles in monthly reconciliation. #MSMEs 
@PwC_IN
 @FISME
 @KPMGIndiaQuarterly GSTRs pose new hurdles for MSMEs
Reconciliation mismatch, input credit tax and cash flow are getting blocked for larger companies which have to file monthly returns.
economictimes.indiatimes.com",,1,9
KPMG India,@KPMGIndia,2020-11-09T11:42:31.000Z,"If spouse’s capital gains are clubbed in your hands, you can offset losses against them - 
@ParizadSirwalla
, 
@KPMGIndia
 addresses reader queries via 
@livemintIf spouse’s capital gains are clubbed in your hands, you can offset losses
An EPF account becomes inoperative and does not earn further interest where an employee retires from service after attaining the age of 55 years or migrates abroad permanently or dies and does not...
livemint.com",,,2
KPMG India,@KPMGIndia,2020-11-09T10:30:00.000Z,".
@VikramHosangady
, 
@KPMGIndia
: 3 key themes that stand out in the 2020 India #CEOoutlook survey:

- Purpose-driven leadership
- Higher emphasis on digitisation
- Managing costs

Learn more https://social.kpmg/IndiaCEOoutlook2020…2:36
153 views",,3,5
KPMG India,@KPMGIndia,2020-11-09T09:13:41.000Z,The #COVID19 pandemic and the resultant lockdown has disrupted the Indian #film industry https://social.kpmg/media-entertainment-report2020… | #KPMGMediaOutlook,,,2
KPMG India,@KPMGIndia,2020-11-09T07:50:49.000Z,A few specific industries in India are relatively better positioned to emerge as attractive and viable alternative locations in #supplychain rebalancing efforts https://social.kpmg/wqyfsNeeraj Bansal and 2 others,,,1
KPMG India,@KPMGIndia,2020-11-09T06:40:40.000Z,"Opinion | Planning #netzero targets: A journey of thousand miles starts with one small step - Read an expert piece by 
@SJayaram_KPMG
, 
@KPMGIndia
 via 
@FinancialXpress
 http://ow.ly/6veM50Cf0Ym

#KPMGENRich #ENRich2020Planning net-zero targets: A journey of thousand miles starts with one small step
The net-zero targets are currently betting heavily on future technologies. Hence, the progress on these has to be backed with appropriate emphasis on R&D
financialexpress.com",,,1
KPMG India,@KPMGIndia,2020-11-07T08:01:45.000Z,"The #printmedia segment is building resilience and sustainability by lowering dependency on advertisements, focussing on creating models that promote higher circulation revenue https://social.kpmg/media-entertainment-report2020… | #KPMGMediaOutlook",,,
KPMG India,@KPMGIndia,2020-11-07T07:02:09.000Z,"Women lead with more empathy, are more democratic & participative. We seek inputs, listen a lot & this inherent quality is the critical element: Vandana Chopra, 
@KPMGIndia
 while speaking as part of 'Women #Leadership Amidst Pandemic Disruption' panel
CII Conference on Women FirstKPMG India and 6 others",,1,5
KPMG India,@KPMGIndia,2020-11-07T06:40:00.000Z,"#KPMGMantra | Embrace disruption: 
@KPMGIndia
's Nov 2020 issue focusses on the disruptive forces that are reshaping the landscape of both the private and public sectors. Read https://social.kpmg/Mantra_Nov2020",,,
KPMG India,@KPMGIndia,2020-11-07T05:15:34.000Z,"Opinion | #Clouddatalakes: Shaping a new digital landscape - Read an opinion piece by Sachin Arora (
@soracle
), 
@KPMGIndia
 via 
@ET_CIOCloud Data Lakes: Shaping a new digital landscape - ET CIO
Cloud data lakes can help innovatively address several complex business scenarios by processing, transforming, and analysing large volumes of messy, c..
cio.economictimes.indiatimes.com",,1,5
KPMG India,@KPMGIndia,2020-11-07T04:00:00.000Z,"With the #COVID19 outbreak, global #supplychains were swiftly and effectively dismantled. Global leaders are re-assessing their new realities and trying to forecast what the future may bring. More insights https://social.kpmg/wqyfs
@NeerajB_KPMG
 | 
@EliasGeorgeKPMG",,,2
KPMG India,@KPMGIndia,2020-11-05T13:21:29.000Z,"While India has a fairly balanced import-export container ratio, the availability & positioning of empty containers for #exports is based on analysing historic trends and future projections across #ports & customer catchments: Prahlad Tanwar, 
@KPMGIndiaIndia faces container shortage due to export-import mismatch
The waiting time for an access to a container for exporters is now two-three weeks, compared with a maximum of four days earlier, said industry executives. With the Indian festive season on and the...
economictimes.indiatimes.com",,,5
"Unmesh Pawar (
He /Him/ His)",@UPIAM,2020-11-05T12:46:15.000Z,"Humbled to see another initiative very close to my heart come to life.  
@KPMGIndia
 are privileged to welcome into our #family #WarVeterans and the significant others of those who laid down their lives protecting the nation. #veteranemployment #VeerNaaris #AWWA #AFWWA #NWWA",1,3,7
KPMG India,@KPMGIndia,2020-11-05T11:40:16.000Z,"The next #GST challenge in coming months would be, collating documents, preparing flow charts, answering questionnaires, and explaining reasons for the difference in multiple reconciliations, during department-initiated #GSTAudits: 
@CAHSingh1
, 
@KPMGIndiaCompanies get GST audit notices from various States
Every State has issued a different notice, requiring tons of information
thehindubusinessline.com",,2,2
ASSOCHAM #WearAMask,@ASSOCHAM4India,2020-11-05T11:26:55.000Z,"According to a report by 
@KPMGIndia
, the online education industry in India will witness a six times growth by 2021. The number of users enrolling in #OnlineEducation may touch 9.6 million users by 2021, from 1.6 million users in 2016.

Are you equipped?
@_DigitalIndiaQuote Tweet
Ministry of Education
@EduMinOfIndia
 · Nov 4
#eLearning in India is picking up with the changing times!

Did you know that during the #lockdown, 1 Crore+ documents were downloaded for education/learning purposes by teachers/students/learners of all ages and backgrounds.

#OnlineEducation",,,3
KPMG India,@KPMGIndia,2020-11-05T10:30:39.000Z,"There are six ways technology can help organisations navigate the new reality we all face. Read the articleSix ways technology can help organizations build agility and resilience
Organizations have an opportunity to reopen in a way that wins trust and also delivers benefits long after COVID-19 is under control.
advisory.kpmg.us",,,1
Navin Agrawal,@navinvagrawal,2020-11-04T08:02:34.000Z,".
@KPMGIndia
's latest report presents a perspective on #supplychain reconfiguration and India's growing role in a diverse global market post #COVID19. Read/download a handset-friendly copy hereSupply chains post COVID-19: India’s role in reconstructing global production networks
A perspective on supply chain reconfiguration and India’s growing role in a diverse global market post COVID-19...
share.social.kpmg",,1,
ETCIO,@ET_CIO,2020-11-04T07:49:20.000Z,"India has a unique opportunity to adopt a more inclusive and proactive role, to get ahead in the #globalsupplychain reconfiguration race.
- 
@KPMG
 report
@KPMGIndia
 | 
@NeerajB_KPMG
 | #PostCovid #logisticsIndia has opportunity to get ahead in global supply chain reconfiguration race: KPMG report - ET CIO
""We, therefore, expect a de-emphasis on efficiency and the lowest cost dominant determinants, in favour of an interdependent, ecosystem-based value fr..
cio.economictimes.indiatimes.com",,1,
Navin Agrawal,@navinvagrawal,2020-11-04T07:45:29.000Z,"Get an insight into the priorities for the Board of Directors amid #COVID19 in 'Boardroom insights' by the Board Leadership Center (India), 
@KPMGIndia
. Read/download a handset-compatible copy todayGet an insight into the priorities for the Board of
...
share.social.kpmg",,,
Navin Agrawal,@navinvagrawal,2020-11-04T07:45:28.000Z,"Unravel potential financial impacts associated with #climatechange and related disclosures in 
@KPMGIndia
’s Accounting and Auditing Update - October 2020 editionIssue no. 51 | October 2020
Companies cater to their financial needs in various forms including acceptance of deposits from members or public....
share.social.kpmg",,,
KPMG India,@KPMGIndia,2020-11-04T07:36:47.000Z,"#EVs are on course to fulfil their promise as a game-changer for the #automobile industry. Two-wheeler and three-wheeler #auto segments are likely to lead the adoption curve followed by e-buses and passenger taxis: 
@rohan0309
, 
@KPMGIndiaElectric 2-wheeler penetration may reach 25-35% by 2030 in India: Report
About 10-12% of the overall market for buses is expected to be electrified by 2030.The vehicle scrappage policy is expected to spur the adoption of EVs
livemint.com",,2,3
KPMG India,@KPMGIndia,2020-11-03T08:34:54.000Z,"Opinion | Fiscal response to the #Covid crisis - Read an expert perspective by Hitesh D. 
@gajaria
, 
@KPMGIndiaFiscal response to the Covid crisis
Tax deferrals by extending filing deadlines and reduction in interest for late payments provide minor relief
business-standard.com",,1,4
KPMG India,@KPMGIndia,2020-11-03T07:08:22.000Z,"Get an insight into the priorities for the Board of Directors amid #COVID19 in 'Boardroom insights' by the Board Leadership Center (India), 
@KPMGIndia
. Read/download a handset-compatible copy today https://social.kpmg/pnqlrRitesh Tiwari",,,1
KPMG India,@KPMGIndia,2020-11-03T06:06:56.000Z,"It may take at least 3-4 quarters before theatre occupancy normalises: 
@KPMGIndia
 report http://ow.ly/WVKZ50C9SV3 | #KPMGMediaOutlookRunning on empty 
Cinema operators in Gujarat, Delhi, Karnataka, Uttar Pradesh, Haryana and Madhya Pradesh have also opened for business, but are running older releases.
indiatoday.in",,,1
KPMG India,@KPMGIndia,2020-11-03T05:10:51.000Z,"Blog | As organisations are changing the way they are operating, new families of roles have emerged, and it is critical now, more than ever, to understand which family would be the ‘best fit’. - 
@VishalliDongrie
, 
@KPMGIndiaIn ‘neo gig’ age, cos need to reset performance evaluation
Even before Covid-19, advancement in terms of improving the PMS was well under way.
home.kpmg",,,1
KPMG India,@KPMGIndia,2020-11-02T15:49:09.000Z,"The #COVID19 crisis is asking hard questions of CEOs – testing their personal resilience and the resilience of their organisation. Learn more in this year's #CEOoutlookKPMG 2020 CEO Outlook
COVID-19 Special Edition
home.kpmg",,1,1
KPMG India,@KPMGIndia,2020-11-01T06:30:53.000Z,"""Given the uncertainty #COVID19 has posed, we see #familysettlements picking up."" Watch 
@VikramHosangady
, 
@KPMGIndia
 share insights as part of a panel to discuss emerging trends in #wealthmanagement and the big lessons from the pandemic on 
@CNBCTV18NewsIndia On The Move Season 4 Ep#2 Learnings From COVID-19 & The Future...
The Covid-19 Pandemic Is Transforming Wealth Management In India. Industry Leaders Share Insights On Emerging Trends In Wealth Management And The Big Lessons...
youtube.com",,,3
KPMG India,@KPMGIndia,2020-11-01T05:15:53.000Z,Check out photos from #KPMG's 4th annual #CyberDay initiative that took place virtually. The sessions provided guidance and resources to students to be #cybersafe. Learn more http://social.kpmg/cybersafe2020,,1,1
KPMG India,@KPMGIndia,2020-11-01T04:01:08.000Z,"Opinion | The key to a successful PPP is to provide stable revenue flow assurances & a settled ecosystem to investors over long periods by means of policy stability, assurances possibly secured by law: 
@EliasGeorgeKPMG
, 
@KPMGIndiaReviving private investment in infrastructure will be key in post-Covid recovery
After we emerge out of this pandemic, a focus area for public policy has to be the creation of a modern-day, sustainable and resilient infrastructure.
indianexpress.com",,,2
KPMG India,@KPMGIndia,2020-10-31T14:01:44.000Z,"EVs are emerging as the preferred #cleantechnology for the future of mobility. 
@KPMGIndia
's recent report analyses the evolving #electricvehicle landscape in IndiaThe evolving electric vehicle landscape in India
EVs are emerging as the preferred #cleantechnology for the future of mobility. KPMG in India's recent report analyses the evolving #electricvehicle landscape...
youtube.com",1,1,2
KPMG India,@KPMGIndia,2020-10-31T10:46:24.000Z,4 PE-backed companies raised 63% of the funds (INR 132 billion) in FY20 compared to 37% (INR 76 billion) raised by 10 non-PE backed companies https://social.kpmg/IPOperformance,,,1
KPMG India,@KPMGIndia,2020-10-30T04:01:25.000Z,"A supportive policy, falling battery prices, charging infrastructure, and supply chain localisation are among the factors that need to come together to power growth for #EVs https://social.kpmg/8uxvv",,,
KPMG India,@KPMGIndia,2020-10-29T14:31:21.000Z,Global CEOs are looking to double down on the structural shifts that have emerged during the #COVID19 crisis https://social.kpmg/CEOoutlook2020 | #CEOoutlook,,,2
