UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
JDL Business,@JDLBusiness,2020-10-01T15:36:05.000Z,"Financial services firms have moved more than 7,500 finance jobs and over $1.5 trillion in assets from Britain to the EU, in preparation for #Brexit after the transition deadline, according to consultancy firm EY. #BrexitReality #UnitedKingdom #EuropeanUnion #FinanceQuote Tweet
Reuters
@Reuters
 · Oct 1
Financial services firms have moved more than 7,500 finance jobs and over $1.5 trillion in assets from Britain to the EU, in preparation for #Brexit after the transition deadline, according to consultancy firm EY https://reut.rs/3n7btxy
0:55
29.6K views",,,2
Reuters Business,@ReutersBiz,2020-10-01T15:30:00.000Z,"Financial services firms have moved more than 7,500 finance jobs and over $1.5 trillion in assets from Britain to the EU, in preparation for #Brexit after the transition deadline, according to consultancy firm EY. Read more https://reut.rs/3n7btxy",1,6,9
Reuters,@Reuters,2020-10-01T15:10:00.000Z,"Financial services firms have moved more than 7,500 finance jobs and over $1.5 trillion in assets from Britain to the EU, in preparation for #Brexit after the transition deadline, according to consultancy firm EY https://reut.rs/3n7btxy",5,33,36
Reuters India,@ReutersIndia,2020-10-01T13:00:00.000Z,"More than 7,500 finance jobs and over $1.5 trillion in assets have already left Britain for the European Union as banks prepare for #Brexit in January, according to consultancy firm EY. More here https://reut.rs/3n7btxy",,2,4
Reuters Business,@ReutersBiz,2020-10-01T12:30:00.000Z,"More than 7,500 finance jobs and over $1.5 trillion in assets have already left Britain for the European Union as banks prepare for #Brexit in January, according to consultancy firm EY. Read more https://reut.rs/3n7btxy",,6,8
CoinDesk,@CoinDesk,2020-09-28T09:53:16.000Z,"Consultancy giant EY has released a new solution aimed to streamline enterprise resource planning on the public #Ethereum blockchain.
@EYnews
Via 
@sebsinclair1989EY Releases Enterprise Procurement Solution on Ethereum Blockchain
Consultancy giant EY has released a new solution aimed to streamline enterprise resource planning on the public Ethereum blockchain.
coindesk.com",4,41,77
DistilINFO Hospital IT Advisory,@DistilProvider,2020-09-24T18:15:57.000Z,"The Big Four of auditing and consulting, namely #Deloitte, #EY, #PwC, and #KPMG, are warned by the watchdogs to split their auditing business from the other consultancy divisions.Deloitte Becomes The First In Big Four Break Off Its Business
Deloitte becomes the first company amongst the Big Four of consulting and accounting to break its auditing division from other consultancy arms.
distilnfo.com",,,
Olivier Dot,@olidot,2020-09-24T09:30:56.000Z,"Ouch! JPMorgan to move €200 billion of client's assets to Germany ahead of #Brexit - Last year, consultancy EY said assets worth nearly $1 trillion were being moved from Britain to new financial hubs in the European Union ahead of Brexit.JPMorgan to move $230 billion of assets to Germany ahead of Brexit - source
JPMorgan Chase & Co is moving about 200 billion euros ($234 billion) of assets from the United Kingdom to Germany as a result of Britain's exit from the European Union, a source familiar with the...
in.reuters.com",,1,
Global Spain,@GlobalSpain,2020-09-23T08:46:46.000Z,"According to a study by the consultancy firm EY, commissioned by the European Climate Foundation, Spain
 heads up investment opportunities in energy and transport capable of reactivating the economy and making progress on the EU’s climate targets. https://thisistherealspain.com/en/latest-news/spain-third-ranked-country-in-eu-in-terms-of-green-projects-to-boost-recovery/…",,8,14
ConsuladoEspZurich,@EspZurich,2020-09-22T11:53:34.000Z,"Spain is third ranked in the EU in the number of investment projects that may contribute in the short term to job creation and in complying with the EU’s climate targets, according to a study by the consultancy firm EY, by the #EuropeanClimateFoundation.
https://thisistherealspain.com/en/latest-news/spain-third-ranked-country-in-eu-in-terms-of-green-projects-to-boost-recovery/…Mundo Latino FL and 4 others",1,,2
Grantham Imperial,@Grantham_IC,2020-09-04T11:40:03.000Z,"Business consultancy EY identifies 1,000 green ‘shovel-ready’ projects that will help Europe recover stronger & more resilient from #COVID19
“a once-in-a-lifetime opportunity” to rethink and refocus the bloc’s post-pandemic economy, says 
@SteveVarleyEY
http://ow.ly/2f3l50BhRXfGIF",,1,1
Consultancy.com.au,@Consultancy_au,2020-09-03T09:02:55.000Z,"EY Australia appoints 26 new partners in consulting divisionEY Australia appoints 26 new partners in consulting division
EY has appointed 73 new partners, with more than one-third, or 26, of the new partners in the firm's consulting division.
consultancy.com.au",,,
EUwatch,@EUwatchers,2020-09-03T07:04:52.000Z,"1,000 ‘shovel-ready’ projects identified in support of EU’s green recovery Business consultancy EY has identified 1,000 green projects it says will help #Europe recover stronger and more resilient from the economic slump caused by the COVID-19 outb... https://euractiv.com/section/energy-environment/news/1000-shovel-ready-projects-identified-in-support-of-eus-green-recovery/… #EU",,,1
Economic Times,@EconomicTimes,2020-09-02T13:51:23.000Z,"Sixty percent of Indian enterprises believe that #ArtificialIntelligence (AI) will disrupt their business in the next two-three years, according to a study by industry body #Nasscom and consultancy EY.60% of enterprises believe AI will disrupt their business in 2-3 years: Nasscom/EY
Seventy percent of Indian enterprises that deployed AI have achieved measurable results. Operational efficiency, customer experience and revenue growth are the main reasons why enterprises are...
economictimes.indiatimes.com",1,9,33
Market’s Cafe,@MarketsCafe,2020-08-31T18:29:28.000Z,"#Market : Future Group deal: RIL says Shardul Amarchand Mangaldas, EY, Deloitte among advisors : It was also assisted by consultancy firms like Ernst & Young, Deloitte Haskins & Sells and Price Waterhouse & Co. by #EconomicTimesFuture Group deal: RIL says Shardul Amarchand Mangaldas, EY, Deloitte among advisors
It was also assisted by consultancy firms like Ernst & Young, Deloitte Haskins & Sells and Price Waterhouse & Co.
economictimes.indiatimes.com",,,
Pepe the Turtle,@thadadoooronron,2020-08-10T13:05:53.000Z,"""Research reviewed by Reuters, ahead of its publication in Sept, identified more than 1,000 green projects eligible for the recovery fund. The research, commissioned by the European Climate Foundation, was conducted by consultancy EY.
The projects wld /1Exclusive: EU stimulus funds attract 1,000-plus green projects
More than 1,000 climate friendly projects could line up for a piece of the EU's post-coronavirus recovery package, as ministers begin to discuss the bloc's 2021-27 budget and economic stimulus fund,...
reuters.com",1,,
Gradcracker,@gradcracker,2020-08-10T12:00:19.000Z,"EY is recruiting! They have just opened 5 Placements/Internships and 5 Graduate Jobs - https://gradcracker.com/hub/615/ey/search/engineering-graduate-jobs…
#Consultancy #FinTech #2021",,2,
EY Switzerland,@EY_Switzerland,2020-08-06T13:27:17.000Z,"What positives have come from increasingly digital collaboration? Discover how 
@sunniejaye
, founder and Managing Partner of the consultancy 
@Inspire925
, and other thought leaders are shaping the new normal: http://spr.ly/6015G5AYv #NewNormalMagazine #Solidarity",,1,2
ViVA POST,@VivaPost,2020-07-31T14:47:51.000Z,"Experts at big four consultancy EY said that they expect gross domestic product (GDP) to remain below where it was in 2019 until 2024. #BOE believe that GDP will contract by 11.5% this year in the UK, well worse than the 8% they predicted just a month ago. #Bailey $GBP #gbpusd",,,
Symbiosis Institute of Operations Management,@official_SIOM,2020-07-25T13:28:56.000Z,"#SIOM inherits a unique approach of “learning by doing” via case-studies, industrial visits, and #consultancy projects that leads to immense value addition.

#mba #EY #operations #supplychain #placements",,2,19
Ndzavi Derrick .CBA,@NdzaviDerrick,2020-07-01T12:23:59.000Z,"Consultancy and accounting firm EY will let its 284,000 global employees get an online MBA for free. The company will partner with the Hult International Business School to provide employees with a chance to earn a fully remote corporate master of business education degree.",4,58,128
Elmer Fudd,@RobB64632325425,2020-06-30T12:30:07.000Z,"Why are these auditors not closed down for their sheer incompetence. Wildcard admitted €1.9 bn never existing in their bank and have gone bust, audited by EY. KPMG and Carillion, JP Morgan Chase and PwC ....it’s all about getting the consultancy work hang the shareholders !!!",,2,4
James charles Conroy,@JamescharlesCon,2020-06-29T12:17:02.000Z,Unsurprisingly EY in big trouble over Wirecard. For years the practice of hiring bright young things from ‘good’ universities and getting them to do the donkey work in auditing has been deeply flawed. Not to mention the cosy cross over between consultancy and audit,1,,1
Sap Jobs Perth,@SapJobsPerth,2020-06-28T02:50:02.000Z,"EY acquires Sydney security consultancy Aleron - Security - CRN AustraliaEY acquires Sydney security consultancy Aleron
Aiming to scale Aleron’s eDNA platform globally.
crn.com.au",,,
david strahan,@lastoilshock,2020-06-26T14:29:18.000Z,"EY failed to ask for Wirecard bank statements for 3 years - https://on.ft.com/2CC6XUS Once again, cherchez the auditor. Was EY doing any consultancy for Wirecard?EY failed to check Wirecard bank statements for 3 years
Auditor of insolvent payments group under fire for failing to detect fraud
ft.com",,1,
Adam Greener,@adamgreener,2020-06-12T13:08:24.000Z,"I'm in the wrong game...""Bristol City Council pays EY consultants £200,000 for report"" https://consultancy.uk/news/24821/bristol-city-council-pays-ey-consultants-200000-for-report… via 
@Consultancy_ukBristol City Council pays EY consultants £200,000 for report
As Bristol’s Mayor looks to offload the city’s failing energy company which has run at a loss of more than £30 million, details have emerged that he hired EY to examine a potential sale.
consultancy.uk",,1,1
GiacomoCortesOfficial,@Giacomo_Cortes,2020-06-12T10:21:08.000Z,"A renewables-led economic recovery will create almost three times as many jobs as a fossil-fuel-led recovery, according to a report by economic consultancy Ernst and Young (EY).
https://abc.net.au/news/2020-06-07/renewable-led-covid-19-recovery-will-create-more-jobs-ey-report/12322104…

#Watches4Nature #ActOnClimate
https://climate-consulting.com
https://climate-talk.com",,,
mike owen,@mikecgowen,2020-06-11T21:17:07.000Z,"Bristol City Council pays EY consultants £200,000 for report https://consultancy.uk/news/24821/bristol-city-council-pays-ey-consultants-200000-for-report… via 
@Consultancy_ukBristol City Council pays EY consultants £200,000 for report
As Bristol’s Mayor looks to offload the city’s failing energy company which has run at a loss of more than £30 million, details have emerged that he hired EY to examine a potential sale.
consultancy.uk",1,3,
Bas Looijestein,@BasLooijestein,2020-06-11T13:51:22.000Z,"Consultancy_uk: Bristol City Council pays EY consultants £200,000 for reportBristol City Council pays EY consultants £200,000 for report
As Bristol’s Mayor looks to offload the city’s failing energy company which has run at a loss of more than £30 million, details have emerged that he hired EY to examine a potential sale.
consultancy.uk",,1,1
Consultancy.uk,@Consultancy_uk,2020-06-11T13:48:08.000Z,"Bristol City Council pays EY consultants £200,000 for reportBristol City Council pays EY consultants £200,000 for report
As Bristol’s Mayor looks to offload the city’s failing energy company which has run at a loss of more than £30 million, details have emerged that he hired EY to examine a potential sale.
consultancy.uk",,,
OPTrust,@OPTrust,2020-05-27T19:34:58.000Z,"In an annual ranking of the top 40 renewable energy markets worldwide by consultancy EY, the United States was ranked first for the first time since 2016, followed by China.

#renewables #ESGU.S. overtakes China as most attractive country for renewables investment: research
The United States has overtaken China as the most attractive country in the world for renewables investment and the global clean energy sector is expected to bounce back quickly despite the coronav...
reuters.com",,1,2
Boost California,@BoostCalifornia,2020-05-26T20:25:00.000Z,"The US is now the most attractive market in the world for investment in renewable energy, according to a new report from the global consultancy EY.

#CAWindPower #RenewableEnergy 

HT 
@EY_OilGasRenewable Energy Country Attractiveness Index
The Renewable Energy Country Attractiveness Index (RECAI) ranks 40 countries based on relevant investment and deployment opportunities. Find out more.
ey.com",,,
Inside Waste,@InsideWaste,2020-05-26T08:25:17.000Z,https://bit.ly/2TFapUn An external review of EPA Victoria by consultancy firm Ernst & Young has revealed a series of failures by the organisation. #EPAVic #insidewaste #EY,,,
SAP Jobs Melbourne,@SAPJobsMelb,2020-05-24T08:31:02.000Z,"EY acquires Sydney security consultancy Aleron - Security - CRN AustraliaEY acquires Sydney security consultancy Aleron
Aiming to scale Aleron’s eDNA platform globally.
crn.com.au",,,
Leigh Pomeroy,@fanofskippy,2020-05-22T16:43:53.000Z,"Some good news for U.S. investors: 'In an annual ranking of the top 40 renewable energy markets worldwide by consultancy EY, the United States was ranked first for the first time since 2016, followed by China.'U.S. overtakes China as most attractive country for renewables investment: research
The United States has overtaken China as the most attractive country in the world for renewables investment and the global clean energy sector is expected to bounce back quickly despite the coronav...
reuters.com",,,
Kritika Singh Rawat,@kritikasrawat25,2020-05-05T09:48:48.000Z,"Global consultancy firm #EY has recommended doubling of special stress fund to Rs 50,000 crore to provide liquidity to developers to complete stalled affordable housing projects.

#realtynxt #realestate #affordablehousing #NewsAlert #property #realtyEY doubling of special stress fund to stalled affordable housing
According to EY, doubling the funding for stalled affordable and middle-income housing projects to Rs 50,000 crore can help developers […]
realtynxt.com",,1,4
Oneindia News,@Oneindia,2020-05-04T04:58:10.000Z,"Post the #COVID19 crisis, online car sales are likely to gain traction as customers would lean further towards contactless modes of purchasing, according to a report by consultancy firm EY.

#onlinecarsales #coronavirusinindia #autosectorOnline car sales may gain traction post COVID-19
Post the COVID-19 crisis, online car sales are likely to gain traction as customers would lean further towards contactless modes of purchasing, according to a report by consultancy firm EY.
oneindia.com",,1,1
Economic Times,@EconomicTimes,2020-05-03T19:00:00.000Z,"Post the #COVID19 crisis, online car sales are likely to gain traction as customers would lean further towards contactless modes of purchasing, according to a report by consultancy firm EY.Online car sales may gain traction post COVID-19, auto retail needs to become virtual: EY
""Post the COVID-19 crisis, there is no denying that customers would lean further towards online and contactless modes of purchasing. Vehicles may very well fall in the same category too. While...
economictimes.indiatimes.com",4,19,129
DT Next,@dt_next,2020-05-03T08:31:28.000Z,"#Post the #COVID19 crisis, #onlinecar sales are likely to #gain traction as customers would lean further towards #contactless #modesofpurchasing, according to a report by consultancy firm #EY.Online car sales may gain traction post COVID-19, auto retail needs to become virtual: EY
Post the COVID-19 crisis, online car sales are likely to gain traction as customers would lean further towards contactless modes of purchasing, according to a report by consultancy firm EY.
dtnext.in",,,
emmanuelsamarathisa,@esshimself,2020-04-30T04:32:16.000Z,"Names that have been bandied around include one of the Big Four auditors, Ernst & Young (EY), banking group CIMB Group Holdings Bhd and consultancy Boston Consulting Group, sources said.

Some civil servants in MoF have also raised the spectre that “the Pemandu era has returned”.Quote Tweet
Focus Malaysia
@FocusMalaysiaMY
 · Apr 30
Stimulus implementation agency staffed with external consultants, say sources https://focusmalaysia.my/mainstream/stimulus-implementation-agency-staffed-with-external-consultants-say-sources/…",2,87,78
Rahul Ranjan,@contact2r,2020-04-12T17:25:09.000Z,"Covid-19:

Seven of the top global consultancy firms – Bain & Co, EY, PwC, BCG, KPMG, Primus Partners and Mirae Asset Management – have joined hand with Invest India to chalk out an economic revival strategy for India after the pandemic comes to an end.Seven major consultancies join hands with Invest India for economic revival post Covid-19
Group to chalk out strategy, action plan post Covid-19
thehindubusinessline.com",,,1
Amrita Bhinder,@amritabhinder,2020-04-12T17:23:36.000Z,"Covid-19:

Seven of the top global consultancy firms – Bain & Co, EY, PwC, BCG, KPMG, Primus Partners and Mirae Asset Management – have joined hand with Invest India to chalk out an economic revival strategy for India after the pandemic comes to an end.Seven major consultancies join hands with Invest India for economic revival post Covid-19
Group to chalk out strategy, action plan post Covid-19
thehindubusinessline.com",11,55,120
Lisa Harmes,@lfhhrco,2020-04-10T21:29:02.000Z,"Business leaders across the world are taking steps to increase #automation and prioritise #DigitalTransformation plans as the #COVID19 pandemic exposes shortcomings in their operating models, according to a study by consultancy EY.Companies ramp up digital transformation efforts as Covid-19 unmasks business flaws, survey finds
Almost half of C-suite execs say they will focus more on digital and tech investments once crisis eases
globallegalpost.com",,,
EY UKI,@EY_UKI,2020-04-10T08:00:01.000Z,"As part of EY’s continued commitment to #SMEs, we have acquired independent UK #RandD tax consultancy Breakthrough Ltd. This will help thousands of SMEs access the much-needed #RandDTaxRelief they need to grow, supporting the wider UK #economy. http://spr.ly/60111LznP",,,
james langley,@j8meslangley,2020-04-10T02:15:46.000Z,"EY has acquired Breakthrough Ltd, an independent UK #RandD tax consultancy. Together as EY-Breakthrough Incentives, we will continue to support thousands of #SMEs to access #RandDTaxRelief and drive UK #EconomicGrowth. https://go.ey.com/2UQwy32EY announces acquisition of boutique firm – Breakthrough Funding Ltd – specialising in R&D tax...
EY has today announced the acquisition of Breakthrough Funding Ltd, a UK-based Research & Development (R&D) independent tax consultancy which specialises in supporting companies accessing R&D tax...
ey.smh.re",,,
Toyota Equipment,@ToyotaEquipment,2020-03-20T12:34:09.000Z,"Via 
@SupplyChainD
 Top 10 Consultancy Companies: EY #supplychain https://bit.ly/2J4Unh3",,,
joanne pitt,@joannepittcipfa,2020-03-16T11:18:02.000Z,"EY picks Hywel Ball as next UK Managing Partner https://consultancy.uk/news/24055/ey-picks-hywel-ball-as-next-uk-managing-partner… via 
@Consultancy_ukEY picks Hywel Ball as next UK Managing Partner
EY looks set to name its current audit business leader as its next UK Managing Partner.
consultancy.uk",,,
Tom (Thomas) Meiers 托马斯,@Tom_Meiers_VW,2020-03-14T18:40:05.000Z,"In all times, consultancy firms support large enterprises. In the current #coronavirus times, they take good care about their large number of hard working people and their clients. Thank you 
@pwc_de
 @KPMG_DE
 @BCG_Germany
 @McKinsey
 @EY_Germany
 @DeloitteDE
 #MHP 
@PorscheNewsroom",,,2
Ruth Swailes #FFF,@SwailesRuth,2020-03-14T12:33:29.000Z,I’m offering remote consultancy support for schools and EY settings. If you’re interested DM me to discuss your needs or contact me via email Ruth@assure.education,,8,26
Bas Looijestein,@BasLooijestein,2020-03-13T10:14:05.000Z,"Consultancy_uk: EY picks Hywel Ball as next UK Managing PartnerEY picks Hywel Ball as next UK Managing Partner
EY looks set to name its current audit business leader as its next UK Managing Partner.
consultancy.uk",,,
EnvironmentalPartner,@MonikaWojcik,2020-02-13T13:53:38.000Z,"EY aims to become fully carbon neutral by year's end https://consultancy.uk/news/23673/ey-aims-to-become-fully-carbon-neutral-by-years-end… via 
@Consultancy_uk
 @EYnews
 #sustainability #esg #sri #sdgs #csr #carbonfootprint #emissions #offset #carbonneutral 
@ELDaily
 @BusinessGreen
 @BizEthicsMag
 @FT
 @business
 @ReutersEY aims to become fully carbon neutral by year's end
Global professional services giant EY has announced plans for the firm to become fully carbon neutral by the close of 2020.
consultancy.uk",,,
Malte Kaub,@curiousmalte,2020-02-11T23:08:34.000Z,"How to turn uncertainty into confidence in technology risk t #EY #Consultancy #Big4How to turn uncertainty into confidence in technology risk
Understand what causes technology risk One of the reasons technology risk is so hard to grasp is that it’s being created by three converging trends: Technological advances. Every year, the typical...
eyindia.smh.re",,,
Bas Looijestein,@BasLooijestein,2020-02-11T05:34:04.000Z,"Consultancy_uk: EY aims to become fully carbon neutral by year's endEY aims to become fully carbon neutral by year's end
Global professional services giant EY has announced plans for the firm to become fully carbon neutral by the close of 2020.
consultancy.uk",,,
Consultancy.uk,@Consultancy_uk,2020-02-11T05:28:14.000Z,EY aims to become fully carbon neutral by year's end https://ift.tt/2voAlKE,,,1
Boudewijn Chalmers,@BouChalmers,2020-02-08T12:06:16.000Z,"Alpha FMC, EY and Sionic lauded for wealth management services https://consultancy.eu/news/3822/alpha-fmc-ey-and-sionic-lauded-for-wealth-management-services… via 
@Consultancy_euAlpha FMC, EY and Sionic lauded for wealth management services
Three consulting firms – Alpha FMC, EY and Sionic – have been recognised as top consultants to Europe’s asset & wealth management industry.
consultancy.eu",,,
Consultancy.in,@Consultancy_in,2020-01-22T08:03:19.000Z,"EY appointed to manage merger of three major banksEY appointed to manage merger of three major banks
EY has been called in to help with the mammoth task of merging three major Indian banks – Punjab National Bank, Oriental Bank of Commerce, and United Bank of India.
consultancy.in",,,1
Ken Englund,@KenEnglund,2020-01-21T16:16:39.000Z,"Happy to share the acquisition of strategic people consultancy firm, PeopleFirm. Excited to see how this team’s creativity and seasoned experience helps deepen our 
@EY_PeopleAgenda
 solutions. Read more here.Ernst & Young LLP expands its People Advisory Services business with acquisition of PeopleFirm
Acquisition expands EY US people capabilities and accelerates growth in the West Ernst & Young LLP (EY US) has further enhanced and expanded its capabilities in the People Advisory Services (PAS)...
us.smh.re",,,1
Bas Looijestein,@BasLooijestein,2020-01-21T09:20:23.000Z,"Consultancy_uk: Steve Varley becomes EY's first global sustainability leaderSteve Varley becomes EY's first global sustainability leader
As part of a major reshuffle among EY’s upper echelons, Steve Varley has been named as the Big Four firm’s first global sustainability leader.
consultancy.uk",,,
Consultancy.uk,@Consultancy_uk,2020-01-21T09:13:14.000Z,"Steve Varley becomes EY's first global sustainability leaderSteve Varley becomes EY's first global sustainability leader
As part of a major reshuffle among EY’s upper echelons, Steve Varley has been named as the Big Four firm’s first global sustainability leader.
consultancy.uk",,,
Mark Belfance,@belfance,2020-01-20T22:39:46.000Z,"Happy to share the acquisition of strategic people consultancy firm, PeopleFirm. Excited to see how this team’s creativity and seasoned experience helps deepen our 
@EY_PeopleAgenda
 solutions. Read more here.Ernst & Young LLP expands its People Advisory Services business with acquisition of PeopleFirm
Acquisition expands EY US people capabilities and accelerates growth in the West Ernst & Young LLP (EY US) has further enhanced and expanded its capabilities in the People Advisory Services (PAS)...
us.smh.re",,,1
Mihir Nicholas Patel,@directormihir,2020-01-12T08:30:11.000Z,"Could quantum computing be the technology that drives your quantum leap forward?  #EY #Big4 #ConsultancyCould quantum computing be the technology that drives your quantum leap forward?
When quantum computing reaches its tipping point, companies and governments need to be ready for new opportunities and possibilities. Here’s how. Imagine electric cars that don’t need to be recharged...
eyindia.smh.re",,,
Mihir Nicholas Patel,@directormihir,2020-01-12T06:30:15.000Z,"Restoring trust in the wine industry #EY #Big4 #ConsultancyRestoring trust in the wine industry
Blockchain is a method of recording data – a digital ledger of transactions, agreements and contracts. The technology is often associated with cryptocurrencies, but it can, and is, used for anything...
eyindia.smh.re",,,
Mihir Nicholas Patel,@directormihir,2020-01-12T03:30:15.000Z,"Certificate in Applied Finance, Treasury and Analytics (CAFTA) #EY #Consultancy #Big4Certificate in Applied Finance, Treasury and Analytics (CAFTA)
About the course Fast changing corporate world demands us to constantly upgrade our skills and knowledge. With the need to bridge the gap between industry and education, EY’s certification program...
eyindia.smh.re",,,
Mihir Nicholas Patel,@directormihir,2020-01-11T18:30:11.000Z,"Six cybersecurity issues for oil and gas companies #EY #Big4 #ConsultancySix cybersecurity issues for oil and gas companies
While organizations continue to prioritize cybersecurity — and are making good progress in identifying and resolving vulnerabilities — they are more worried than ever about the breadth and complexity...
eyindia.smh.re",,,1
